permno,score_ensemble,ensemble_pct_rank,y_xs,ticker
19496,0.9019338739862757,0.9301310043668122,0.22828340689766424,ACCD
17039,0.9016531503431067,0.9296631316281971,0.029426988352617478,CEIX
18138,0.9016531503431067,0.9296631316281971,-0.11575547377974138,N/A
21571,0.9009357454772302,0.929195258889582,0.33652055988906837,MNDY
13318,0.9006862133499689,0.9288833437305053,-0.030454977164055652,YELP
75578,0.9005614472863381,0.9285714285714286,0.17563825317100168,MERC
75694,0.8997816593886462,0.9282595134123518,0.11396206651235197,TECH
20452,0.8994385527136619,0.9279475982532751,0.14655509136115796,ENVX
19404,0.8987211478477853,0.9276356830941984,0.3715354899535033,FOUR
85020,0.8984716157205239,0.9273237679351216,0.06882371318070923,PPBI
22757,0.8983468496568933,0.9270118527760449,0.3275111469545675,ZIMV
91082,0.8981597005614472,0.9266999376169682,-0.031110639154039,PERI
13142,0.8978165938864628,0.9263880224578914,-0.11990431569010662,CPRI
14889,0.8977542108546475,0.9260761072988147,0.10030362788080494,CFG
17155,0.8962882096069869,0.925764192139738,0.04135440281493885,QTRX
90720,0.8960386774797255,0.9254522769806612,0.06500385951966758,BLDR
23486,0.8958515283842794,0.9251403618215845,-0.008289953528344718,RTO
12266,0.8950093574547723,0.9248284466625079,-0.20656385844287461,CDMO
19356,0.8947598253275109,0.924516531503431,-0.3885759340329319,ZNTL
18100,0.8945726762320648,0.9242046163443544,0.298194225914709,ARVN
16827,0.8943231441048034,0.9237367436057392,-0.14460010434428905,N/A
75182,0.8943231441048034,0.9237367436057392,-0.1247795224341619,PII
14708,0.8942607610729881,0.9232688708671242,0.2519221000430838,VRDN
16386,0.8932938240798503,0.9229569557080474,0.0039386086232011674,IRTC
11664,0.8929507174048659,0.9226450405489707,-0.3612166791081842,GDOT
21701,0.8925764192139738,0.922333125389894,0.2521734048952007,BASE
22263,0.8924204616344354,0.9220212102308172,-0.0016264557012632963,NRDS
34948,0.89235807860262,0.9217092950717405,0.0024676165790540328,OXM
14326,0.892170929507174,0.9213973799126638,0.22130463566602865,WIX
67598,0.8920461634435433,0.921085464753587,0.035032314603876014,DOC
18048,0.8913287585776668,0.9207735495945103,-0.13698562922072843,KLXE
16603,0.890923268870867,0.9204616344354336,0.01910585409751886,GOOS
21905,0.8908608858390518,0.9201497192763568,-0.2378096830811247,WRBY
18136,0.890642545227698,0.9198378041172801,0.002298039892707937,ESTC
17972,0.8902370555208983,0.9195258889582034,0.3557804781363787,PDD
19226,0.8898627573300062,0.9192139737991266,-0.01892087600887815,TFII
84392,0.8892389270118527,0.9189020586400499,0.08176303536347107,KRC
23432,0.8890205864004991,0.9185901434809731,0.0541917929669824,PRME
18938,0.8884903306300687,0.9182782283218964,0.43268853225264015,HIMS
23725,0.8883655645664379,0.9179663131628197,0.016134176626294572,HSAI
17782,0.8882096069868995,0.9176543980037429,0.027627948808647496,SPOT
19166,0.8877417342482844,0.9173424828446662,-0.0036639256089285865,FMC
86783,0.8876481597005614,0.9170305676855895,0.053300087318851164,BKNG
